Feature_ID,mz,RTmin,RT,RTmax,npeaks,sn,NIST_Full scan_1_POS.mzML
F10458,1470.4148,13.0660,13.1330,13.1990,1.0000,785.0000,760097.6835
F10459,1471.3805,11.8820,11.9820,12.0160,1.0000,18.0000,36990.2385
F10460,1471.3943,12.3160,12.3820,12.4490,1.0000,92.0000,171812.7370
F10461,1471.4138,13.0660,13.1330,13.1990,1.0000,416.0000,396439.5486
F10462,1472.3927,11.7990,12.3660,12.5490,1.0000,186.0000,115175.8064
F10463,1472.4122,13.0660,13.1330,13.1990,1.0000,414.0000,185604.9267
F10464,1472.9059,14.1330,14.2000,14.2660,1.0000,27.0000,8538.1971
F10465,1473.3734,11.8820,11.9660,11.9990,1.0000,28.0000,18491.2678
F10466,1473.3930,11.8660,12.3660,12.4820,1.0000,44.0000,64229.9279
F10467,1473.4106,13.0830,13.1330,13.2160,1.0000,160.0000,82948.3414
F10468,1474.3906,12.3320,12.3820,12.4330,1.0000,54.0000,27418.4152
F10469,1474.4102,13.0830,13.1330,13.2160,1.0000,78.0000,36105.4813
F10470,1475.1502,8.1150,8.1650,8.2310,1.0000,33.0000,9611.1761
F10471,1475.3771,11.9160,11.9820,12.1660,1.0000,2392.0000,10570.6088
F10472,1475.4065,13.0830,13.1330,13.1830,1.0000,5459.0000,14887.8161
F10473,1479.4666,13.2830,13.3330,13.4160,1.0000,47.0000,21110.3159
F10474,1482.0819,9.5480,9.6150,9.6650,1.0000,11.0000,6449.9714
F10475,1483.4285,11.9820,12.0490,12.1160,1.0000,911.0000,1376899.4061
F10476,1485.1346,7.2810,7.3480,7.4150,1.0000,11.0000,18852.5145
F10477,1485.4050,11.5660,11.6320,11.6990,1.0000,18.0000,22236.0924
F10478,1485.4287,11.9820,12.0490,12.1160,1.0000,6321.0000,2408790.7608
F10479,1486.1175,9.5320,9.6320,9.7150,1.0000,14.0000,12424.0758
F10480,1486.1405,7.2810,7.3480,7.4150,1.0000,15.0000,17053.6549
F10481,1486.4061,11.5660,11.6320,11.6990,1.0000,20.0000,30397.2735
F10482,1486.4204,12.2820,12.3490,12.3990,1.0000,2322.0000,10493.1438
F10483,1486.4237,12.1160,12.2490,12.2820,1.0000,3702.0000,64199.8716
F10484,1486.4282,11.9990,12.0490,12.1160,1.0000,929859.0000,1963850.0364
F10485,1487.1220,9.5480,9.6320,9.7150,1.0000,13.0000,10326.9976
F10486,1487.4045,11.4160,11.6160,11.7820,1.0000,19.0000,50484.3044
F10487,1487.4274,11.9820,12.0490,12.1160,1.0000,2166.0000,1344638.7117
F10488,1488.1542,7.9980,8.0480,8.1150,1.0000,24.0000,6959.0386
F10489,1488.4057,11.5660,11.6320,11.7320,1.0000,17.0000,30204.5006
F10490,1488.4261,11.9820,12.0490,12.1160,1.0000,2123.0000,824411.8122
F10491,1489.4046,11.5660,11.6320,11.7160,1.0000,26.0000,20839.8738
F10492,1490.1140,8.0150,8.0650,8.1650,1.0000,2346.0000,12169.8195
F10493,1490.4023,11.5820,11.6320,11.7160,1.0000,24.0000,16393.6047
F10494,1491.1184,8.0310,8.0810,8.1650,1.0000,28.0000,11457.5360
F10495,1498.0828,8.0980,8.1810,8.2650,1.0000,47.0000,21760.6220
F10496,1498.4075,13.2330,13.2990,13.3830,1.0000,1149.0000,307895.4854
F10497,1499.0870,8.0980,8.1810,8.2480,1.0000,24.0000,19699.7781
F10498,1499.4087,13.2330,13.3160,13.3830,1.0000,1689.0000,442077.5690
F10499,1499.4421,12.2320,12.2990,12.3660,1.0000,57.0000,37626.8344
F10500,1500.0899,8.1310,8.1650,8.2480,1.0000,64.0000,8240.3605
F10501,1500.3867,12.3990,12.4660,12.5330,1.0000,157.0000,54343.5361
F10502,1500.4077,13.2330,13.3160,13.3830,1.0000,899.0000,533257.1347
F10503,1500.4243,11.9320,11.9820,12.0320,1.0000,3226.0000,12012.3456
F10504,1501.3874,12.3990,12.4660,12.5490,1.0000,127.0000,81987.0964
F10505,1501.4076,13.2330,13.3160,13.3830,1.0000,810.0000,446576.2778
F10506,1501.4227,11.9160,11.9660,12.0160,1.0000,25.0000,11360.7332
F10507,1501.4407,12.2490,12.2990,12.3660,1.0000,47.0000,21166.2436
F10508,1502.3868,12.3990,12.4660,12.5330,1.0000,101.0000,97717.4672
F10509,1502.4066,13.2330,13.2990,13.3830,1.0000,463.0000,331986.7441
F10510,1502.4236,11.9320,11.9820,12.0320,1.0000,4105.0000,12248.7943
F10511,1503.3751,11.9990,12.0490,12.0820,1.0000,13.0000,12982.4963
F10512,1503.3855,12.3990,12.4660,12.5490,1.0000,111.0000,87867.8380
F10513,1503.4055,13.2330,13.2990,13.3830,1.0000,1584.0000,207101.6554
F10514,1503.4129,11.9320,11.9660,12.0160,1.0000,2649.0000,9099.3926
F10515,1504.3729,11.9990,12.0490,12.0820,1.0000,46.0000,15537.6169
F10516,1504.3843,12.4160,12.4660,12.5490,1.0000,29.0000,61863.0781
F10517,1504.4043,13.2490,13.3160,13.3830,1.0000,567.0000,114355.3756
F10518,1505.3849,12.4160,12.4660,12.5490,1.0000,24.0000,37852.8665
F10519,1505.4023,13.2330,13.2990,13.3660,1.0000,190.0000,56952.7094
F10520,1506.3857,12.4160,12.4660,12.5490,1.0000,21.0000,23718.7967
F10521,1506.3851,12.0490,12.0820,12.1490,1.0000,26.0000,12105.1161
F10522,1506.4024,13.2490,13.3160,13.3830,1.0000,104.0000,25983.3102
F10523,1507.3744,11.9820,12.0660,12.0990,1.0000,13.0000,11938.9586
F10524,1508.4647,13.0990,13.1330,13.1830,1.0000,3945.0000,10912.6615
F10525,1508.9151,14.3660,14.4160,14.4660,1.0000,1961.0000,7405.6186
F10526,1509.1336,7.4150,7.4980,7.5810,1.0000,23.0000,23282.6760
F10527,1510.1185,9.4820,9.5820,9.6650,1.0000,105.0000,40485.9129
F10528,1510.1372,7.3650,7.4810,7.5810,1.0000,45.0000,25399.2087
F10529,1510.9125,14.3500,14.4000,14.4660,1.0000,12.0000,5667.3603
F10530,1511.1220,9.4820,9.5650,9.6820,1.0000,5776.0000,38093.4358
F10531,1511.1433,7.3980,7.4980,7.5810,1.0000,20.0000,11497.5100
F10532,1511.1508,7.7810,7.8650,7.9310,1.0000,71.0000,17926.4557
F10533,1512.1255,9.4650,9.5820,9.6980,1.0000,16.0000,23658.1600
F10534,1512.1325,8.0150,8.0810,8.1810,1.0000,12.0000,15098.5198
F10535,1512.1545,7.7810,7.8650,7.9310,1.0000,67.0000,18741.4047
F10536,1512.4383,12.3320,12.3820,12.4160,1.0000,6.0000,5085.2136
F10537,1513.1261,9.4820,9.5980,9.6820,1.0000,13.0000,8940.7580
F10538,1513.1584,7.9980,8.0810,8.1810,1.0000,8.0000,19846.8088
F10539,1514.1174,7.7810,7.8650,7.9480,1.0000,150.0000,30949.3614
F10540,1515.1174,7.7810,7.8650,7.9480,1.0000,70.0000,29575.0068
F10541,1515.1754,7.9980,8.0810,8.1810,1.0000,23.0000,11550.3277
F10542,1515.4578,13.4490,13.4990,13.5830,1.0000,29.0000,13851.9596
F10543,1516.1226,7.7980,7.8480,7.9480,1.0000,19.0000,18296.4279
F10544,1516.1321,8.0150,8.0980,8.1810,1.0000,7902.0000,13507348.9609
F10545,1516.4191,12.0660,12.1160,12.1820,1.0000,1413.0000,556522.8212
F10546,1517.1355,8.0150,8.0980,8.1810,1.0000,14263.0000,12766742.4160
F10547,1517.2008,9.5820,9.6650,9.7480,1.0000,31.0000,11414.6069
F10548,1517.4203,12.0660,12.1160,12.1820,1.0000,1558.0000,828405.7759
F10549,1518.1388,8.0150,8.0980,8.1810,1.0000,1069752.0000,6145005.6460
F10550,1518.2039,9.6320,9.6820,9.7480,1.0000,25.0000,8520.0716
F10551,1518.4146,12.1820,12.3320,12.3820,1.0000,16.0000,33100.8783
F10552,1518.4198,12.0660,12.1160,12.1820,1.0000,4032.0000,993048.3214
F10553,1519.1411,8.0150,8.0980,8.1810,1.0000,358600.0000,2039631.2197
F10554,1519.3994,11.6990,11.7990,11.8660,1.0000,42.0000,20128.1358
F10555,1519.4194,12.0660,12.1160,12.1820,1.0000,1731.0000,857507.3652
F10556,1520.1431,8.0150,8.0980,8.1810,1.0000,95873.0000,539095.7004
F10557,1520.1627,9.5320,9.6150,9.7150,1.0000,6143.0000,1879956.5776
F10558,1520.2185,10.2490,10.3150,10.3990,1.0000,37.0000,11555.9120
F10559,1520.3968,11.6660,11.7820,11.9160,1.0000,32.0000,22706.9218
F10560,1520.4182,12.0660,12.1160,12.1820,1.0000,1923.0000,613246.6185
F10561,1521.1461,8.0150,8.0980,8.1980,1.0000,438.0000,119435.8110
F10562,1521.1660,9.5320,9.6320,9.7150,1.0000,3359.0000,1763674.4042
F10563,1521.3971,11.7160,11.7990,11.8660,1.0000,40.0000,18231.5629
F10564,1522.1688,9.5320,9.6320,9.7150,1.0000,149095.0000,858365.0269
F10565,1523.1713,9.5320,9.6320,9.7150,1.0000,46918.0000,290326.5927
F10566,1524.1740,9.5320,9.6320,9.7150,1.0000,13632.0000,81882.5866
F10567,1525.4677,12.3990,12.4490,12.5160,1.0000,19.0000,8771.3826
F10568,1526.1507,8.0150,8.0810,8.1480,1.0000,30.0000,7960.6659
F10569,1526.4710,12.3990,12.4490,12.5330,1.0000,23.0000,11666.4619
F10570,1526.4778,12.0160,12.0490,12.0990,1.0000,15513.0000,31923.5152
F10571,1527.1174,8.0480,8.0980,8.1650,1.0000,6303.0000,29388.3713
F10572,1527.6169,8.0150,8.0980,8.1810,1.0000,348.0000,57743.8799
F10573,1528.1185,8.0150,8.0980,8.1810,1.0000,13215.0000,74131.7802
F10574,1528.1663,9.5650,9.6650,9.7320,1.0000,46.0000,16887.6213
F10575,1528.4677,11.9820,12.0490,12.1160,1.0000,32.0000,36011.9521
F10576,1528.6179,8.0150,8.0980,8.1810,1.0000,9929.0000,51288.2795
F10577,1529.1219,8.0150,8.0980,8.1810,1.0000,6317.0000,32952.7390
F10578,1529.1726,9.5650,9.6480,9.7480,1.0000,21.0000,15927.3350
F10579,1529.3685,12.2490,12.3320,12.3990,1.0000,9.0000,8072.6621
F10580,1529.4623,11.9990,12.0490,12.1160,1.0000,55.0000,28820.6171
F10581,1529.6213,8.0310,8.0810,8.1810,1.0000,3617.0000,18449.6055
F10582,1530.1285,8.0310,8.0980,8.1480,1.0000,2021.0000,10051.0411
F10583,1530.1805,9.5480,9.6320,9.7150,1.0000,146.0000,39776.4770
F10584,1530.4282,11.9320,12.3820,12.4330,1.0000,2823.0000,11174.8121
F10585,1530.4575,11.9990,12.0490,12.1160,1.0000,30.0000,23365.9992
F10586,1531.1842,9.5480,9.6480,9.7320,1.0000,209.0000,33203.6208
F10587,1532.1823,9.6150,9.6480,9.6980,1.0000,82.0000,10381.4806
F10588,1533.1070,9.4480,9.5650,9.6980,1.0000,9.0000,11554.6743
F10589,1533.1832,9.5980,9.6320,9.6820,1.0000,42.0000,5325.2610
F10590,1538.1124,8.0150,8.0980,8.1980,1.0000,1189.0000,1187019.6502
F10591,1538.6130,8.0150,8.0980,8.1810,1.0000,293.0000,85836.0625
F10592,1539.1158,8.0150,8.0980,8.1980,1.0000,1468.0000,1176684.4462
F10593,1539.4349,13.2330,13.2990,13.3830,1.0000,3065.0000,924054.3606
F10594,1539.6178,8.0310,8.1150,8.1980,1.0000,12595.0000,62990.7957
F10595,1540.1233,7.7810,8.0810,8.3480,1.0000,426.0000,1008512.9980
F10596,1540.4364,13.2330,13.2990,13.3830,1.0000,5297.0000,1431783.3986
F10597,1541.1287,7.9810,8.0810,8.1980,1.0000,414.0000,476715.2423
F10598,1541.1335,7.7980,7.8810,7.9810,1.0000,183.0000,143075.2414
F10599,1541.4133,12.3990,12.4660,12.5490,1.0000,168.0000,123216.5791
F10600,1541.4359,13.2330,13.2990,13.3830,1.0000,4001.0000,1711370.9154
F10601,1542.1341,7.9810,8.0650,8.2150,1.0000,200.0000,225161.4019
F10602,1542.1371,7.7980,7.8810,7.9810,1.0000,90.0000,69681.2659
F10603,1542.1434,9.5320,9.6320,9.7150,1.0000,116.0000,171653.9377
F10604,1542.1460,8.2150,8.3310,8.4150,1.0000,59.0000,53608.0912
F10605,1542.4141,12.3990,12.4660,12.5490,1.0000,206.0000,179386.5236
F10606,1542.4351,13.2330,13.2990,13.3830,1.0000,2792.0000,1439404.5530
F10607,1542.6487,9.5480,9.6150,9.7150,1.0000,30.0000,13637.3284
F10608,1543.1389,7.9650,8.0810,8.2150,1.0000,25.0000,91342.2893
F10609,1543.1469,9.5320,9.6320,9.7150,1.0000,185.0000,168298.7654
F10610,1543.1477,8.2480,8.3310,8.4150,1.0000,19.0000,42770.4156
F10611,1543.4128,12.3990,12.4660,12.5490,1.0000,215.0000,223280.1999
F10612,1543.4343,13.2330,13.2990,13.3830,1.0000,2372.0000,1047881.5707
F10613,1544.1495,9.5480,9.6150,9.7150,1.0000,53.0000,86215.7997
F10614,1544.3980,11.9660,12.0490,12.0820,1.0000,46.0000,29968.3380
F10615,1544.4131,12.3990,12.4660,12.5490,1.0000,63.0000,182510.5871
F10616,1544.4332,13.2330,13.3160,13.3830,1.0000,1037.0000,656251.7800
F10617,1545.1538,9.5320,9.6320,9.6980,1.0000,5441.0000,29040.5648
F10618,1545.4117,12.3990,12.4660,12.5330,1.0000,107.0000,132750.0216
F10619,1545.4320,13.2330,13.2990,13.3830,1.0000,385.0000,353501.4553
F10620,1546.0824,7.7810,7.8650,7.9310,1.0000,56.0000,35551.6189
F10621,1546.1639,9.5650,9.6480,9.7150,1.0000,18.0000,11638.8941
F10622,1546.1743,10.2990,10.3490,10.4150,1.0000,11.0000,8620.5399
F10623,1546.4122,12.3990,12.4660,12.5490,1.0000,38.0000,86174.3298
F10624,1546.4308,13.2330,13.2990,13.3830,1.0000,656.0000,174999.2665
F10625,1547.0867,7.7980,7.8650,7.9480,1.0000,53.0000,39617.9616
F10626,1547.4116,12.4160,12.4660,12.5490,1.0000,29.0000,45840.1052
F10627,1547.4290,13.2490,13.3160,13.3830,1.0000,538.0000,83961.0175
F10628,1547.5925,8.0310,8.0980,8.1810,1.0000,5068.0000,24561.9316
F10629,1548.0940,8.0150,8.0980,8.1980,1.0000,18.0000,36731.6831
F10630,1548.4101,12.4160,12.4660,12.5330,1.0000,5438.0000,23881.3777
F10631,1548.4272,13.2330,13.3160,13.3830,1.0000,11233.0000,38814.1343
F10632,1548.5903,8.0150,8.0980,8.1980,1.0000,79.0000,30742.6081
F10633,1549.0942,8.0150,8.0980,8.1810,1.0000,46.0000,31674.3762
F10634,1549.4088,12.4160,12.4660,12.5490,1.0000,14.0000,12175.0912
F10635,1549.4276,13.2490,13.3160,13.3830,1.0000,108.0000,14448.4441
F10636,1549.5912,7.9980,8.0980,8.1810,1.0000,79.0000,20616.8668
F10637,1550.1284,7.9810,8.0810,8.1810,1.0000,12.0000,25408.7857
F10638,1550.1465,8.6150,8.6980,8.7650,1.0000,24.0000,17297.5185
F10639,1550.4022,11.9990,12.0660,12.1160,1.0000,1820.0000,8196.6534
F10640,1550.4295,13.2660,13.3160,13.3490,1.0000,1710.0000,5478.6311
F10641,1550.5952,8.0480,8.0980,8.1650,1.0000,2522.0000,9607.7532
F10642,1551.1483,7.9980,8.0810,8.1480,1.0000,26.0000,17967.9727
F10643,1551.1513,8.6310,8.6980,8.7650,1.0000,15.0000,16753.5239
F10644,1552.1377,7.8480,8.0810,8.1810,1.0000,13.0000,12949.8432
F10645,1552.1559,9.5820,9.6320,9.6980,1.0000,12.0000,7739.4149
F10646,1552.1548,8.6150,8.6980,8.7650,1.0000,14.0000,12762.6328
F10647,1552.6246,7.9980,8.0980,8.1650,1.0000,48.0000,17301.8654
F10648,1553.1284,8.0150,8.0980,8.1810,1.0000,30.0000,19159.3817
F10649,1553.4849,13.4490,13.4990,13.5830,1.0000,61.0000,20817.2762
F10650,1553.6259,8.0310,8.0980,8.1480,1.0000,57.0000,12614.4411
F10651,1554.0909,8.0150,8.0980,8.1810,1.0000,7734.0000,45155.7918
F10652,1554.1434,10.3150,10.4320,10.5150,1.0000,16.0000,13124.3690
F10653,1554.1802,9.5320,9.6480,9.7320,1.0000,64.0000,36411.4054
F10654,1554.4854,13.4490,13.4990,13.5660,1.0000,129.0000,29305.4321
F10655,1555.0909,8.0150,8.0980,8.1810,1.0000,103.0000,42161.2489
F10656,1555.1486,10.3320,10.4490,10.4990,1.0000,23.0000,13263.8459
F10657,1555.1855,9.5150,9.6320,9.7320,1.0000,5442.0000,35509.6456
F10658,1555.4841,13.4330,13.4990,13.5660,1.0000,8540.0000,33138.8709
F10659,1556.0925,8.0150,8.0980,8.1650,1.0000,4188.0000,21888.3407
F10660,1556.1885,9.5480,9.6320,9.7150,1.0000,18.0000,17909.7579
F10661,1557.0954,8.0480,8.0980,8.1650,1.0000,19.0000,7957.6102
F10662,1558.4474,12.0660,12.1160,12.1820,1.0000,4104.0000,1528267.9678
F10663,1559.4226,11.7320,11.7990,11.8660,1.0000,23.0000,21651.5051
F10664,1559.4469,12.0490,12.1160,12.1820,1.0000,4621.0000,1826960.0756
F10665,1559.4851,13.4660,13.4990,13.5490,1.0000,57.0000,7339.4644
F10666,1560.4252,11.7160,11.7990,11.8660,1.0000,77.0000,33599.4958
F10667,1560.4463,12.0660,12.1160,12.1820,1.0000,4821.0000,1580615.5237
F10668,1561.4240,11.7320,11.7990,11.8660,1.0000,44.0000,40058.3802
F10669,1561.4380,12.1820,12.3490,12.4160,1.0000,16.0000,45290.0842
F10670,1561.4456,12.0660,12.1160,12.1820,1.0000,3890.0000,1141310.7840
F10671,1562.1132,7.8150,7.9560,7.9650,2.0000,15.0000,16202.4325
F10672,1562.4220,11.7320,11.7990,11.8660,1.0000,29.0000,36385.7074
F10673,1562.4441,12.0660,12.1160,12.1820,1.0000,2210.0000,696703.4788
F10674,1563.1154,7.9810,8.0650,8.1810,1.0000,28.0000,39105.2417
F10675,1563.4222,11.6820,11.7990,11.8660,1.0000,44.0000,28883.6537
F10676,1563.6223,7.9980,8.0980,8.1810,1.0000,138.0000,24837.4705
F10677,1564.1224,7.9480,8.0810,8.1980,1.0000,33.0000,88576.1780
F10678,1564.1323,7.7980,7.8810,7.9480,1.0000,2754.0000,2819670.5203
F10679,1565.1262,7.9480,8.0810,8.1980,1.0000,22.0000,65831.8426
F10680,1565.1359,7.7980,7.8810,7.9480,1.0000,3567.0000,2755277.6931
F10681,1565.4202,11.7490,11.7990,11.8320,1.0000,50.0000,7341.1623
F10682,1566.1381,7.7980,7.8810,7.9650,1.0000,313181.0000,1408330.7910
F10683,1566.1411,8.1810,8.3310,8.3810,1.0000,2124.0000,40715.9008
F10684,1566.1465,7.9650,8.0810,8.1810,1.0000,247858.0000,1506794.7044
F10685,1567.1404,7.7810,7.8650,7.9650,1.0000,392.0000,492479.6908
F10686,1567.1499,7.9980,8.0810,8.1810,1.0000,828.0000,1446189.0519
F10687,1568.1433,7.7980,7.8810,7.9480,1.0000,1128.0000,138956.6313
F10688,1568.1524,7.9980,8.0810,8.1810,1.0000,119275.0000,732162.6156
F10689,1568.1607,8.5820,8.6650,8.7480,1.0000,155.0000,185045.6427
F10690,1568.1938,10.2820,10.3490,10.3990,1.0000,1769.0000,8219.1261
F10691,1569.1425,7.8150,7.8810,7.9480,1.0000,7610.0000,31368.4627
F10692,1569.1551,7.9980,8.0810,8.1810,1.0000,579.0000,266264.2380
F10693,1569.1638,8.5820,8.6650,8.7480,1.0000,264.0000,181625.7457
F10694,1569.2053,10.2490,10.3490,10.4320,1.0000,10.0000,8965.0588
F10695,1570.1586,7.9980,8.0810,8.1810,1.0000,106.0000,78496.6348
F10696,1570.1661,8.5820,8.6650,8.7480,1.0000,59.0000,91241.8642
F10697,1570.1770,9.4480,9.5980,9.7650,1.0000,10.0000,25721.2975
F10698,1570.1784,9.9150,9.9990,10.0820,1.0000,3861.0000,20843.8671
F10699,1570.2263,10.2320,10.3150,10.4150,1.0000,23.0000,11817.2386
F10700,1571.1594,8.0150,8.0810,8.1650,1.0000,4531.0000,21154.2686
F10701,1571.1679,8.5820,8.6650,8.7480,1.0000,22.0000,34796.6260
F10702,1571.1798,9.4980,9.5980,9.6980,1.0000,15.0000,22400.5140
F10703,1571.1800,9.9150,9.9990,10.1150,1.0000,13.0000,23269.7951
F10704,1571.4608,12.3490,12.3820,12.4330,1.0000,129.0000,14828.0554
F10705,1572.1706,8.5820,8.6650,8.7320,1.0000,10.0000,11256.8579
F10706,1572.1938,10.2490,10.3320,10.4320,1.0000,1617.0000,2413491.9459
F10707,1572.4264,13.4160,13.4990,13.5660,1.0000,763.0000,199600.4595
F10708,1573.1117,8.0310,8.0810,8.1480,1.0000,1555.0000,7648.8921
F10709,1573.1974,10.2490,10.3320,10.4320,1.0000,2199.0000,2408168.6579
F10710,1573.2586,11.5990,11.6320,11.6820,1.0000,57.0000,8224.0377
F10711,1573.4270,13.4160,13.4990,13.5660,1.0000,667.0000,310931.8570
F10712,1573.4602,12.3320,12.3820,12.4660,1.0000,84.0000,29784.2437
F10713,1573.6016,8.0150,8.0810,8.1650,1.0000,31.0000,9544.9981
F10714,1574.1066,8.0150,8.0980,8.1650,1.0000,15.0000,8009.6912
F10715,1574.1504,7.7980,7.8650,7.9480,1.0000,12.0000,10285.8958
F10716,1574.1998,10.2490,10.3320,10.4320,1.0000,2538.0000,1212012.8152
F10717,1574.4268,13.4160,13.4990,13.5660,1.0000,569.0000,389297.1028
F10718,1574.4609,12.3490,12.3820,12.4490,1.0000,63.0000,24972.3465
F10719,1575.1398,7.8150,7.8650,7.9310,1.0000,2402.0000,11041.3227
F10720,1575.2021,10.2490,10.3320,10.4320,1.0000,845.0000,427606.4215
F10721,1575.4263,13.4160,13.4990,13.5660,1.0000,359.0000,343243.7797
F10722,1575.4587,12.3490,12.3820,12.4330,1.0000,7916.0000,19526.9552
F10723,1576.1263,7.8150,7.8810,7.9150,1.0000,4049.0000,13093.7422
F10724,1576.2046,10.2490,10.3320,10.4320,1.0000,20517.0000,119876.1353
F10725,1576.4054,12.4820,12.5660,12.6660,1.0000,61.0000,72137.0353
F10726,1576.4253,13.4160,13.4990,13.5660,1.0000,76607.0000,262324.3877
F10727,1576.4398,11.9990,12.0490,12.0820,1.0000,3478.0000,9997.8546
F10728,1576.6172,7.8150,7.8650,7.9310,1.0000,23.0000,10134.4760
F10729,1577.1337,7.4650,7.5150,7.5480,1.0000,1506.0000,5606.1746
F10730,1577.2083,10.2490,10.3320,10.4150,1.0000,4950.0000,29738.0381
F10731,1577.4048,12.4820,12.5660,12.6330,1.0000,23.0000,56104.3407
F10732,1577.4251,13.4160,13.4990,13.5660,1.0000,324.0000,162494.8160
F10733,1577.4384,11.9820,12.0490,12.0820,1.0000,2668.0000,9263.0467
F10734,1578.1424,8.0150,8.1150,8.1980,1.0000,22.0000,17574.1458
F10735,1578.2120,10.2650,10.3320,10.3820,1.0000,10.0000,6415.4576
F10736,1578.3906,12.0660,12.1160,12.1490,1.0000,4662.0000,13106.8960
F10737,1578.4046,12.4820,12.5660,12.6660,1.0000,30.0000,50154.3939
F10738,1578.4230,13.4330,13.4990,13.5660,1.0000,725.0000,94128.2049
F10739,1579.1441,8.0310,8.0980,8.1980,1.0000,35.0000,19057.7686
F10740,1579.2336,11.5660,11.5990,11.6490,1.0000,3882.0000,10830.7730
F10741,1579.4222,13.4330,13.4990,13.5660,1.0000,13739.0000,49034.5775
F10742,1580.1279,8.0150,8.0980,8.1810,1.0000,18.0000,13036.6633
F10743,1580.1957,9.5320,9.5980,9.6650,1.0000,2390.0000,10165.9391
F10744,1580.4022,12.1160,12.5490,12.7490,1.0000,12.0000,21455.0895
F10745,1580.4203,13.4490,13.4990,13.5490,1.0000,6963.0000,21458.2861
F10746,1581.1087,8.0150,8.0980,8.1650,1.0000,37.0000,13394.8758
F10747,1581.2011,9.5650,9.6150,9.6650,1.0000,13.0000,7384.4839
F10748,1581.4197,13.4490,13.4990,13.5330,1.0000,58.0000,9592.7992
F10749,1581.6016,8.0650,8.1150,8.1650,1.0000,2042.0000,7337.9823
F10750,1582.1082,8.0310,8.1150,8.4150,1.0000,24.0000,8566.5279
F10751,1582.2123,10.2650,10.3490,10.4150,1.0000,14.0000,13635.4950
F10752,1582.4828,13.2660,13.3160,13.3490,1.0000,3391.0000,9163.1553
F10753,1583.2103,10.2650,10.3490,10.4150,1.0000,3443.0000,15338.4525
F10754,1583.4835,13.2660,13.2990,13.3490,1.0000,2900.0000,8353.6919
F10755,1583.6751,10.2490,10.3320,10.4490,1.0000,21.0000,9784.7743
F10756,1583.9287,14.8500,14.9160,14.9830,1.0000,28.0000,6394.8435
F10757,1584.1961,10.3150,10.3490,10.3990,1.0000,2438.0000,8559.5821
F10758,1584.6797,10.2650,10.3320,10.3990,1.0000,22.0000,8357.0359
F10759,1586.1119,7.7980,7.8810,7.9480,1.0000,59146.0000,244382.8349
F10760,1587.1153,7.7980,7.8810,7.9480,1.0000,58589.0000,253176.0069
F10761,1587.6139,7.8150,7.8650,7.9310,1.0000,3085.0000,12251.1256
F10762,1588.1194,7.7980,7.8810,7.9480,1.0000,92.0000,135022.4924
F10763,1588.1269,7.9810,8.0810,8.1810,1.0000,18.0000,140833.4012
F10764,1588.4780,13.6330,13.6830,13.7500,1.0000,41.0000,15109.2470
F10765,1589.1230,7.7980,7.8650,7.9480,1.0000,202.0000,52463.5923
F10766,1589.1306,7.9980,8.0810,8.1810,1.0000,131.0000,143231.0995
F10767,1590.1366,7.7980,7.8810,7.9810,1.0000,5.0000,30562.5255
F10768,1590.1384,7.9810,8.0650,8.1980,1.0000,15.0000,121479.4779
F10769,1590.4383,12.1320,12.1820,12.2490,1.0000,820.0000,389044.2473
F10770,1590.4771,13.6330,13.6830,13.7500,1.0000,41.0000,9849.9528
F10771,1591.1411,7.7810,7.8810,7.9650,1.0000,11.0000,18967.2274
F10772,1591.1454,7.9650,8.0480,8.1980,1.0000,33.0000,72613.2827
F10773,1591.4399,12.1160,12.1820,12.2490,1.0000,1246.0000,595854.4289
F10774,1591.4777,13.6490,13.6830,13.7500,1.0000,1888.0000,6764.1922
F10775,1592.1515,7.9810,8.0650,8.1810,1.0000,20.0000,44901.9961
F10776,1592.1585,8.5650,8.6650,8.7480,1.0000,82.0000,58315.1531
F10777,1592.4121,11.8490,11.8990,11.9490,1.0000,3134.0000,8929.0228
F10778,1592.4391,12.1320,12.1820,12.2490,1.0000,1730.0000,754881.5012
F10779,1593.1619,8.5650,8.6650,8.7480,1.0000,8904.0000,52645.7980
F10780,1593.4191,11.8160,11.8820,11.9490,1.0000,35.0000,15163.2577
F10781,1593.4383,12.1320,12.1820,12.2490,1.0000,1298.0000,658104.4542
F10782,1594.1666,8.5820,8.6650,8.7480,1.0000,34.0000,33140.4363
F10783,1594.1742,10.2490,10.3320,10.4320,1.0000,145.0000,216351.0540
F10784,1594.1769,9.4820,9.5820,9.6820,1.0000,122.0000,125336.5049
F10785,1594.4374,12.1320,12.1820,12.2490,1.0000,1442.0000,500098.0904
F10786,1595.1781,10.2490,10.3320,10.4320,1.0000,220.0000,216889.7491
F10787,1595.1796,9.4820,9.5820,9.6980,1.0000,18006.0000,121976.0732
F10788,1595.5923,7.8150,7.8810,7.9310,1.0000,27.0000,7672.5092
F10789,1595.6858,10.2490,10.3320,10.4150,1.0000,26.0000,11717.5424
F10790,1596.0940,7.8150,7.8810,7.9150,1.0000,2295.0000,7748.0275
