Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F3088,487.4072,1.653,1.577,1.754,6675,88934,1.0,0.9,7,1,114375
F3089,970.837,1.468,1.392,1.569,6456,491757,1.0,0.85,48,1,515601
F3090,878.513,4.743,4.642,4.844,5741,468303,1.0,0.96,31,1,494528
F3091,915.8126,1.484,1.426,1.586,6102,290746,1.0,0.83,21,1,313954
F3092,878.5346,3.026,2.941,3.11,5742,79469,1.0,0.98,7,1,100742
F3093,971.8401,1.459,1.4,1.56,6458,389467,1.0,0.96,33,1,410689
F3094,916.5635,3.766,3.666,3.868,6105,430516,1.0,0.99,12,1,457409
F3095,878.6003,3.657,3.598,3.733,5743,73287,1.0,0.97,7,1,90855
F3096,878.6003,4.466,4.44,4.525,5743,28447,0.88,0.81,5,1,40796
F3097,972.728,1.67,1.636,1.703,6460,44545,1.0,0.88,8,1,57071
F3098,972.728,1.746,1.703,1.813,6460,61984,1.0,0.92,7,1,79405
F3099,916.5813,4.507,4.44,4.558,6106,43691,1.0,0.96,5,1,58882
F3100,972.8523,1.459,1.383,1.56,6461,1034015,1.0,0.93,86,1,1061123
F3101,973.5995,2.251,2.158,2.352,6462,305271,1.0,0.99,23,1,329043
F3102,916.6822,1.518,1.434,1.619,6110,109016,1.0,0.94,7,1,132655
F3103,496.4152,1.712,1.611,1.813,6686,654106,1.0,0.99,10,1,713399
F3104,878.636,2.099,2.015,2.2,5745,210884,1.0,0.94,9,1,238304
F3105,973.8568,1.459,1.392,1.56,6463,678112,1.0,0.92,56,1,703132
F3106,916.8222,1.484,1.434,1.577,6111,192749,1.0,0.93,18,1,213978
F3107,974.6039,2.259,2.158,2.352,6464,150465,1.0,0.97,12,1,176012
F3108,917.4867,3.421,3.362,3.455,6112,37973,1.0,0.96,5,1,50045
F3109,878.6745,2.006,1.906,2.082,5746,154856,0.95,0.94,10,1,179051
F3110,878.6745,4.507,4.406,4.609,5746,744882,1.0,1.0,53,1,775404
F3111,878.724,1.518,1.417,1.619,5747,1585030,1.0,0.98,92,1,1622938
F3112,974.8666,1.459,1.392,1.56,6468,757620,1.0,0.93,61,1,783934
F3113,917.5598,3.766,3.666,3.868,6113,195268,1.0,0.99,11,1,221558
F3114,917.5598,4.507,4.432,4.609,6113,195840,1.0,0.99,18,1,219491
F3115,497.3774,5.316,5.282,5.341,6688,51281,1.0,0.98,11,1,60817
F3116,497.3774,5.392,5.366,5.484,6688,222933,1.0,0.89,33,1,239220
F3117,878.8042,1.484,1.409,1.586,5748,2547290,0.94,0.85,170,1,2569290
F3118,917.5883,4.474,4.449,4.558,6114,49860,1.0,0.83,5,1,66425
F3119,975.6064,2.251,2.175,2.327,6469,67905,0.75,0.99,6,1,87724
F3120,501.3788,1.72,1.619,1.821,6690,647411,1.0,0.99,26,1,676847
F3121,975.7673,1.586,1.501,1.686,6470,154614,1.0,0.9,17,1,177665
F3122,917.6952,1.51,1.409,1.611,6116,462227,0.95,0.93,25,1,492917
F3123,879.5114,4.752,4.651,4.853,5751,239157,1.0,0.93,17,1,264992
F3124,975.8715,1.459,1.392,1.56,6471,419656,1.0,0.94,36,1,442802
F3125,917.8294,1.493,1.417,1.569,6117,107152,0.92,0.79,11,1,129506
F3126,502.3728,1.703,1.602,1.804,6691,1253651,1.0,0.99,84,1,1287264
F3127,976.7166,1.526,1.476,1.569,6472,70660,1.0,0.92,12,1,74129
F3128,879.6396,2.082,1.981,2.183,5758,121636,1.0,0.98,8,1,147450
F3129,506.3341,1.762,1.661,1.855,6694,96558,0.9,0.87,6,1,121081
F3130,918.1162,4.196,4.095,4.297,6119,494356,1.0,0.99,33,1,520153
F3131,879.697,4.516,4.415,4.609,5759,363728,1.0,0.99,30,1,392189
F3132,977.7062,1.501,1.417,1.602,6474,656185,1.0,0.86,53,1,668751
F3133,508.2634,1.636,1.602,1.686,6697,33709,1.0,0.93,5,1,46920
F3134,879.736,1.56,1.459,1.661,5760,4191773,1.0,0.97,238,1,4216773
F3135,978.6862,2.343,2.268,2.369,6476,30834,1.0,0.77,5,1,43776
F3136,879.8055,1.493,1.409,1.594,5761,761006,1.0,0.94,55,1,772248
F3137,978.7084,1.56,1.484,1.653,6477,365282,0.79,0.94,28,1,381337
F3138,880.5265,4.743,4.642,4.844,5763,231919,1.0,0.93,15,1,257106
F3139,918.5631,3.766,3.699,3.851,6121,52197,1.0,0.99,5,1,72146
F3140,918.5631,4.516,4.44,4.6,6121,98711,1.0,0.97,9,1,120209
F3141,979.701,1.501,1.417,1.602,6479,769427,1.0,0.93,51,1,796694
F3142,979.701,2.31,2.209,2.411,6479,92590,0.84,0.97,7,1,118117
F3143,511.3224,4.07,3.969,4.171,6700,240119,1.0,0.99,17,1,266148
F3144,880.5866,1.628,1.535,1.729,5765,208952,1.0,0.99,18,1,234921
F3145,980.2725,1.518,1.451,1.56,6480,1497497,1.0,0.77,157,1,1511497
F3146,512.4299,1.653,1.552,1.67,6701,53871,0.92,0.73,5,1,75889
F3147,918.617,1.569,1.535,1.644,6123,43155,0.91,0.82,5,1,59746
F3148,918.617,4.196,4.095,4.297,6123,297882,1.0,0.99,19,1,323773
F3149,980.7013,2.2,2.108,2.301,6481,4021862,1.0,0.99,289,1,4045862
F3150,880.7021,4.541,4.474,4.626,5769,133789,1.0,0.97,14,1,155097
F3151,980.7474,1.476,1.409,1.577,6482,2765534,1.0,0.91,178,1,2786534
F3152,880.7397,1.501,1.4,1.602,5770,2375211,0.95,0.96,145,1,2400211
F3153,512.5021,1.686,1.586,1.788,6702,130239,1.0,0.88,3,1,171606
F3154,918.6657,2.066,1.965,2.166,6125,295913,1.0,1.0,22,1,322564
F3155,918.6657,4.971,4.912,5.038,6125,62380,1.0,0.99,7,1,78776
F3156,881.4943,2.68,2.613,2.781,5771,60122,0.76,0.94,5,1,82011
F3157,881.4943,4.726,4.676,4.752,5771,30669,0.89,0.97,6,1,43174
F3158,514.374,2.268,2.209,2.369,6704,75986,1.0,0.8,6,1,97191
F3159,981.7066,2.209,2.108,2.31,6485,2283264,1.0,0.99,165,1,2308264
F3160,918.6997,1.569,1.468,1.67,6127,301401,0.91,0.93,16,1,326919
F3161,981.7524,1.493,1.409,1.594,6486,1979195,1.0,0.89,136,1,2002195
F3162,515.3619,1.644,1.602,1.746,6706,92957,1.0,0.89,10,1,112198
F3163,515.3619,3.303,3.202,3.404,6706,201085,1.0,0.97,14,1,227772
F3164,982.2721,1.518,1.484,1.619,6487,1507366,0.92,0.79,140,1,1524366
F3165,881.5423,4.726,4.693,4.777,5773,28822,1.0,0.93,5,1,42223
F3166,516.3008,2.369,2.268,2.47,6707,125416,1.0,0.98,9,1,151271
F3167,517.2895,1.644,1.577,1.729,6708,75838,1.0,0.97,7,1,96898
F3168,919.6175,4.946,4.87,5.038,6133,56307,0.78,0.98,5,1,77844
F3169,982.7098,2.209,2.116,2.31,6490,772607,1.0,0.99,58,1,797982
F3170,881.5876,1.628,1.569,1.712,5776,105238,0.77,0.86,11,1,123238
F3171,881.5876,4.154,4.053,4.255,5776,2171175,1.0,0.99,141,1,2196175
F3172,982.7572,1.493,1.409,1.594,6491,754928,1.0,0.91,52,1,782752
F3173,919.685,1.501,1.409,1.602,6134,761498,1.0,0.9,43,1,808858
F3174,919.685,2.066,1.965,2.166,6134,162813,0.83,0.99,11,1,188396
F3175,919.685,4.971,4.886,5.038,6134,61076,0.84,0.98,6,1,80706
F3176,881.6453,4.137,4.078,4.238,5779,111024,1.0,0.81,10,1,129380
F3177,983.2715,1.526,1.426,1.619,6494,1144581,1.0,0.98,85,1,1172896
F3178,881.7507,1.535,1.434,1.636,5780,3246839,1.0,0.96,171,1,3271839
F3179,920.1386,7.817,7.034,8.036,6135,472187,1.0,0.86,8,1,592452
F3180,983.7128,2.2,2.124,2.293,6495,135027,1.0,0.93,15,1,157679
F3181,881.8006,1.518,1.442,1.56,5781,98752,1.0,0.71,13,1,116697
F3182,520.3831,5.375,5.274,5.476,6712,830829,1.0,0.95,61,1,866232
F3183,920.2797,7.708,6.983,8.053,6136,774930,1.0,0.91,12,1,903294
F3184,882.0881,4.154,4.053,4.255,5782,1998248,1.0,0.99,128,1,2023248
F3185,920.3054,1.501,1.434,1.602,6137,197543,1.0,0.92,16,1,222241
F3186,882.5085,4.752,4.684,4.802,5783,47445,1.0,0.99,5,1,63556
F3187,984.2687,1.552,1.484,1.644,6498,442346,1.0,0.94,43,1,463409
F3188,984.4705,1.577,1.501,1.678,6499,347404,1.0,0.9,30,1,370752
F3189,882.5619,1.678,1.628,1.779,5785,164152,1.0,0.8,14,1,182798
F3190,882.5619,3.337,3.261,3.413,5785,59909,0.86,0.96,5,1,79470
F3191,920.5654,7.766,6.958,8.061,6139,925099,1.0,0.88,14,1,1058386
F3192,984.7075,1.569,1.468,1.67,6501,731765,1.0,0.94,39,1,761233
F3193,882.5879,1.636,1.594,1.678,5786,46238,0.79,0.95,8,1,57431
F3194,882.5879,4.154,4.053,4.255,5786,1106493,1.0,0.99,70,1,1138539
F3195,984.9719,1.535,1.442,1.628,6502,356684,0.85,0.86,23,1,378903
F3196,882.5982,1.661,1.628,1.72,5787,24354,1.0,0.93,5,1,37189
F3197,985.4735,1.518,1.468,1.602,6503,79511,1.0,0.85,8,1,97039
F3198,882.6151,1.644,1.619,1.729,5788,38580,1.0,0.84,5,1,54177
F3199,882.6701,4.726,4.626,4.777,5789,139084,1.0,0.8,12,1,159577
F3200,920.6376,2.377,2.276,2.478,6143,82159,0.98,0.99,5,1,107952
F3201,920.6376,4.954,4.861,5.055,6143,126151,1.0,0.99,10,1,150785
F3202,985.6587,2.209,2.108,2.31,6507,335451,1.0,1.0,23,1,362375
F3203,882.7551,1.51,1.409,1.611,5790,1706672,0.95,0.93,92,1,1747447
F3204,920.6821,2.049,1.948,2.15,6144,917528,1.0,1.0,61,1,948705
F3205,920.6821,4.575,4.491,4.676,6144,163233,0.89,0.97,12,1,187314
F3206,883.0914,4.12,4.07,4.154,5792,149692,1.0,0.97,23,1,172370
F3207,883.0914,4.196,4.154,4.238,5792,155686,1.0,0.9,25,1,173174
F3208,985.7061,1.501,1.442,1.602,6508,1392517,1.0,0.83,103,1,1412517
F3209,920.7124,1.493,1.409,1.594,6145,479024,0.82,0.91,28,1,503934
F3210,986.6589,2.209,2.108,2.31,6509,192676,1.0,0.99,13,1,218655
F3211,920.7621,1.493,1.4,1.594,6146,1023474,1.0,0.96,70,1,1051419
F3212,883.1492,1.535,1.476,1.594,5793,92383,1.0,0.88,11,1,101602
F3213,883.1492,1.636,1.594,1.703,5793,76466,1.0,0.93,11,1,89595
F3214,986.7034,1.501,1.409,1.602,6510,924520,1.0,0.94,64,1,954531
F3215,987.665,2.217,2.192,2.276,6511,26530,1.0,0.72,5,1,39647
F3216,883.5679,1.67,1.569,1.771,5796,111074,1.0,0.95,8,1,133644
F3217,920.833,7.758,7.691,7.817,6147,98574,0.71,0.81,9,1,117702
F3218,883.5876,4.154,4.053,4.255,5797,164156,1.0,0.98,11,1,190456
F3219,920.8635,7.716,7.64,7.8,6148,68501,0.78,0.8,5,1,93254
F3220,920.8635,7.842,7.8,7.901,6148,48550,0.85,0.91,6,1,64192
F3221,528.3011,3.548,3.379,3.682,6720,136508,1.0,0.89,6,1,174635
F3222,883.6462,1.577,1.476,1.678,5799,153271,1.0,0.91,9,1,181259
F3223,920.9972,7.809,7.101,8.019,6149,342650,1.0,0.8,6,1,453318
F3224,529.3227,1.661,1.577,1.762,6721,129603,1.0,0.95,6,1,155611
F3225,987.712,1.501,1.426,1.569,6512,244660,0.8,0.95,26,1,258191
F3226,883.6679,4.726,4.651,4.777,5800,65429,0.83,0.93,7,1,84217
F3227,530.2717,1.628,1.594,1.695,6722,42582,1.0,0.8,5,1,58172
F3228,883.7652,1.484,1.409,1.526,5801,590771,1.0,0.98,65,1,627130
F3229,883.7652,1.569,1.535,1.628,5801,239509,1.0,0.94,36,1,232157
F3230,921.3071,1.518,1.442,1.594,6151,151792,1.0,0.86,14,1,172645
F3231,990.7229,2.082,2.015,2.166,6516,87501,1.0,0.94,8,1,110142
F3232,921.515,3.758,3.708,3.859,6152,87454,1.0,0.93,8,1,109494
F3233,884.066,4.188,4.086,4.272,5803,96606,1.0,0.76,9,1,120203
F3234,530.3541,1.695,1.594,1.762,6723,223767,1.0,0.95,5,1,252462
F3235,530.3541,2.411,2.327,2.512,6723,134885,1.0,0.99,4,1,168822
F3236,991.6508,4.76,4.668,4.861,6520,201936,1.0,0.97,14,1,223201
F3237,884.561,4.171,4.095,4.255,5805,101216,1.0,0.98,9,1,122534
F3238,921.6853,2.049,1.948,2.15,6157,464310,1.0,1.0,31,1,491762
F3239,921.6853,4.583,4.491,4.684,6157,102233,0.84,0.97,8,1,126889
F3240,991.6654,5.375,5.341,5.442,6521,108329,1.0,0.99,14,1,124589
F3241,530.8851,2.394,2.293,2.495,6724,365400,1.0,0.99,26,1,390449
F3242,991.7204,1.569,1.468,1.661,6522,204061,1.0,0.84,14,1,229491
F3243,921.7222,1.51,1.409,1.476,6158,562261,0.73,0.99,51,1,225818
F3244,921.7222,1.577,1.535,1.678,6158,947443,0.73,0.94,52,1,623010
F3245,884.6573,1.586,1.484,1.686,5808,286979,1.0,0.87,20,1,316783
F3246,884.6573,4.726,4.626,4.769,5808,70316,0.86,0.82,6,1,89851
F3247,992.1531,4.76,4.684,4.794,6524,96535,1.0,0.78,15,1,111158
F3248,921.7659,1.493,1.409,1.569,6159,567375,1.0,0.99,50,1,595147
F3249,884.77,1.484,1.4,1.586,5810,642486,1.0,0.87,44,1,672061
F3250,921.8347,1.51,1.468,1.543,6161,31994,1.0,0.95,6,1,44640
F3251,531.309,1.678,1.577,1.779,6725,1379450,1.0,0.99,13,1,1489936
F3252,885.5405,1.619,1.535,1.72,5811,234314,1.0,1.0,18,1,258025
F3253,922.3052,1.518,1.442,1.594,6162,115461,1.0,0.79,10,1,136210
F3254,992.7292,2.074,1.998,2.175,6527,152722,0.79,0.98,12,1,173875
F3255,885.5513,2.116,2.023,2.217,5812,253460,1.0,1.0,20,1,279034
F3256,885.5513,6.352,6.268,6.427,5812,56600,0.95,0.97,5,1,77010
F3257,537.5298,1.602,1.501,1.703,6727,3449644,1.0,0.99,124,1,3484680
F3258,885.5777,1.602,1.518,1.661,5813,46237,1.0,0.95,5,1,67044
F3259,994.3247,1.501,1.426,1.602,6529,286464,1.0,0.97,24,1,311339
F3260,922.6598,2.133,2.074,2.234,6170,191275,1.0,0.92,15,1,211462
F3261,922.6598,4.937,4.861,5.03,6170,65094,0.86,0.98,5,1,87059
F3262,540.3118,1.661,1.56,1.762,6728,408384,1.0,0.99,15,1,434845
F3263,994.7364,1.493,1.417,1.594,6530,1642768,1.0,0.86,113,1,1664768
F3264,885.6049,1.771,1.67,1.872,5815,216218,1.0,0.96,14,1,240236
F3265,540.3466,2.411,2.31,2.486,6729,84259,1.0,0.93,7,1,107694
F3266,995.3255,1.493,1.426,1.594,6531,188588,1.0,0.84,18,1,212926
F3267,922.7147,1.51,1.409,1.611,6171,574468,0.9,0.89,31,1,605120
F3268,922.7147,2.049,1.948,2.141,6171,149354,0.89,0.84,11,1,173858
F3269,922.7147,4.634,4.533,4.735,6171,130981,0.9,0.94,8,1,156494
F3270,885.6436,1.569,1.476,1.67,5816,109615,1.0,0.85,9,1,133997
F3271,995.7295,1.501,1.409,1.602,6532,906382,1.0,0.91,60,1,936285
F3272,922.7797,1.51,1.426,1.611,6172,2048798,1.0,0.85,137,1,2071798
F3273,885.7801,1.468,1.417,1.569,5817,329399,1.0,0.88,29,1,363212
F3274,541.32,1.695,1.594,1.796,6730,235566,1.0,0.98,5,1,280727
F3275,996.324,1.501,1.434,1.594,6534,184248,1.0,0.9,17,1,207183
F3276,923.6615,2.133,2.057,2.234,6179,99398,1.0,0.96,7,1,120603
F3277,543.3968,1.644,1.577,1.729,6731,179597,0.94,0.91,19,1,198597
F3278,543.3968,2.36,2.259,2.444,6731,2076129,1.0,0.99,149,1,2099129
F3279,923.6985,4.642,4.541,4.726,6180,72669,0.76,0.97,5,1,95641
F3280,886.5483,1.619,1.552,1.72,5818,115338,1.0,0.98,10,1,137431
F3281,886.5483,2.116,2.032,2.217,5818,121059,1.0,0.99,10,1,145085
F3282,886.5483,4.162,4.078,4.263,5818,74076,0.99,0.97,5,1,97537
F3283,886.5483,4.575,4.491,4.676,5818,71520,0.94,0.98,5,1,96010
F3284,996.7002,1.493,1.426,1.594,6535,1096965,0.91,0.83,19,1,1117965
F3285,996.7002,2.318,2.217,2.419,6535,13242653,1.0,0.99,557,1,13267653
F3286,923.7373,1.586,1.484,1.686,6181,590316,0.86,0.86,37,1,619229
F3287,923.7831,1.476,1.409,1.577,6182,1013884,1.0,0.89,87,1,1058556
F3288,996.8527,1.451,1.392,1.493,6537,228135,1.0,0.81,34,1,196349
F3289,924.71,4.668,4.566,4.743,6185,189329,1.0,0.88,15,1,209123
F3290,886.5953,1.771,1.67,1.863,5820,75549,0.78,0.92,5,1,99777
F3291,886.5953,3.884,3.783,3.986,5820,217408,1.0,0.98,15,1,243736
F3292,997.3246,1.518,1.459,1.552,6538,64903,1.0,0.8,9,1,80548
F3293,924.7951,1.484,1.417,1.586,6186,2182530,1.0,0.83,160,1,2203530
F3294,886.6638,1.577,1.476,1.661,5823,90944,1.0,0.82,7,1,114628
F3295,925.5149,1.602,1.535,1.686,6188,95601,1.0,0.96,9,1,116202
F3296,997.7021,2.31,2.209,2.411,6539,7294888,1.0,0.99,143,1,7319888
F3297,886.7814,1.51,1.409,1.611,5824,533680,1.0,0.92,35,1,561191
F3298,925.5716,7.606,7.371,7.741,6189,140454,1.0,0.91,5,1,185619
F3299,887.0977,3.884,3.817,3.986,5825,162907,1.0,0.96,13,1,190514
F3300,997.7647,2.31,2.209,2.411,6540,359405,1.0,0.93,30,1,382327
F3301,925.6153,4.423,4.322,4.525,6190,984848,1.0,1.0,63,1,1015764
F3302,887.558,1.602,1.501,1.703,5826,500288,1.0,0.99,34,1,527284
F3303,997.8562,1.459,1.409,1.526,6542,178383,1.0,0.99,22,1,192204
F3304,997.8562,1.552,1.526,1.586,6542,22805,1.0,0.97,5,1,30827
F3305,925.7137,4.651,4.583,4.735,6192,105817,1.0,0.91,10,1,127484
F3306,544.3782,3.539,3.438,3.64,6734,283794,1.0,0.97,18,1,309246
F3307,544.3782,5.333,5.266,5.434,6734,161058,1.0,0.95,14,1,181089
F3308,998.7048,2.318,2.217,2.419,6543,2413506,1.0,0.99,179,1,2438506
F3309,925.7342,1.451,1.434,1.493,6193,19460,0.88,0.79,5,1,29640
F3310,925.7342,1.535,1.51,1.594,6193,66782,1.0,0.92,11,1,75033
F3311,887.5881,1.569,1.501,1.602,5828,52148,1.0,0.77,8,1,65262
F3312,925.7991,1.484,1.4,1.586,6194,1323973,1.0,0.93,92,1,1358676
F3313,998.7647,2.343,2.284,2.377,6545,88280,1.0,0.94,12,1,102089
F3314,887.6041,1.577,1.493,1.678,5829,115704,0.98,0.87,6,1,139658
F3315,887.6041,3.868,3.766,3.969,5829,285190,1.0,0.99,15,1,314260
F3316,545.3628,1.653,1.569,1.754,6735,476625,1.0,0.95,20,1,500291
F3317,926.1144,4.44,4.339,4.541,6197,967086,1.0,1.0,63,1,1000464
F3318,998.8674,1.468,1.392,1.569,6546,453631,1.0,0.92,41,1,477303
F3319,887.6276,1.56,1.484,1.661,5830,79595,0.89,0.87,6,1,102647
F3320,887.6599,1.594,1.493,1.67,5831,65894,1.0,0.9,5,1,89095
F3321,546.3483,5.324,5.223,5.426,6736,1764947,1.0,0.99,48,1,1819822
F3322,887.784,1.484,1.451,1.586,5832,251711,1.0,0.74,21,1,270620
F3323,548.3659,5.324,5.223,5.426,6737,253855,1.0,0.99,18,1,279282
F3324,888.1055,3.817,3.766,3.834,5833,32568,1.0,0.8,6,1,46428
F3325,888.1055,3.876,3.834,3.926,5833,55497,1.0,0.87,9,1,75413
F3326,888.5603,1.619,1.526,1.72,5834,232462,1.0,0.99,21,1,259659
F3327,888.5603,4.55,4.466,4.651,5834,149145,1.0,0.96,10,1,173504
F3328,888.5716,1.56,1.51,1.586,5835,43626,1.0,0.88,8,1,57942
F3329,552.3297,1.56,1.459,1.653,6741,90519,1.0,0.98,4,1,115925
F3330,557.3937,1.274,1.19,1.358,6743,140465,1.0,0.99,13,1,163817
F3331,557.3937,2.419,2.394,2.52,6743,78435,1.0,0.81,8,1,97320
F3332,560.3229,2.453,2.36,2.554,6744,272897,1.0,1.0,11,1,298676
F3333,888.6039,1.594,1.526,1.695,5837,76770,1.0,0.77,6,1,96880
F3334,888.6039,3.851,3.75,3.952,5837,124143,1.0,0.98,8,1,148796
F3335,563.3246,5.333,5.266,5.409,6746,47406,1.0,0.98,5,1,65854
F3336,888.6528,1.628,1.526,1.729,5839,1841401,1.0,0.98,133,1,1866401
F3337,888.7945,1.501,1.409,1.602,5840,478500,1.0,0.84,28,1,505470
F3338,568.4548,1.686,1.611,1.771,6747,476514,1.0,0.98,12,1,525846
F3339,889.5722,1.611,1.518,1.712,5842,159079,1.0,0.88,14,1,185032
F3340,889.5722,4.525,4.466,4.626,5842,104906,1.0,0.97,8,1,125295
F3341,889.5722,5.038,5.004,5.122,5842,49576,0.96,0.93,6,1,64775
F3342,568.5649,1.577,1.526,1.678,6748,107449,0.94,0.76,8,1,127759
F3343,889.5821,8.55,8.07,8.962,5843,341938,0.94,0.76,5,1,452502
F3344,571.4185,1.746,1.686,1.846,6750,124128,1.0,0.97,10,1,147639
F3345,584.3665,2.545,2.444,2.646,6755,144338,1.0,0.99,10,1,172164
F3346,587.4485,1.636,1.611,1.703,6756,32725,1.0,0.97,5,1,44533
F3347,889.6302,4.979,4.912,5.08,5846,75569,1.0,0.95,7,1,97735
F3348,889.6594,1.628,1.526,1.729,5848,1023461,1.0,0.98,69,1,1048848
F3349,889.7991,1.484,1.417,1.577,5849,297683,1.0,0.94,22,1,322337
F3350,588.4258,1.931,1.83,1.998,6757,132226,0.93,0.94,7,1,153216
F3351,588.4258,2.503,2.402,2.605,6757,961475,1.0,0.99,40,1,986954
F3352,595.5911,1.611,1.51,1.712,6759,410092,1.0,0.97,29,1,438174
F3353,890.5656,4.583,4.499,4.676,5851,89357,1.0,0.86,9,1,112093
F3354,600.3169,5.383,5.282,5.484,6760,103598,1.0,0.94,8,1,129036
F3355,600.39,1.703,1.611,1.804,6761,404482,1.0,0.88,14,1,430046
F3356,602.327,5.4,5.299,5.493,6762,146965,1.0,0.97,9,1,173619
F3357,890.6008,1.552,1.451,1.653,5852,339619,0.94,1.0,3,1,447545
F3358,890.6008,8.836,7.741,9.88,5852,6084510,0.94,0.83,6,1,7168740
F3359,602.9239,2.579,2.478,2.68,6763,113977,0.75,0.88,7,1,137313
F3360,604.4358,1.762,1.678,1.863,6764,181143,0.78,0.96,7,1,205710
F3361,609.3026,2.562,2.461,2.663,6765,224454,1.0,0.99,16,1,250585
F3362,890.6332,4.516,4.474,4.609,5854,110764,1.0,0.92,12,1,128007
F3363,614.4409,1.653,1.569,1.686,6767,113306,1.0,0.99,9,1,128669
F3364,614.4409,1.788,1.686,1.889,6767,266709,1.0,0.9,12,1,291728
F3365,614.4409,3.581,3.506,3.666,6767,54966,0.77,0.99,5,1,75001
F3366,618.4023,2.605,2.503,2.663,6768,108935,1.0,0.96,8,1,130769
F3367,890.658,1.619,1.518,1.72,5855,418166,1.0,0.99,18,1,443806
F3368,624.6228,1.611,1.51,1.712,6769,290552,1.0,1.0,21,1,318090
F3369,890.6714,1.526,1.451,1.586,5856,49495,0.71,0.79,5,1,69737
F3370,890.8084,1.501,1.417,1.661,5858,307638,1.0,0.81,18,1,340334
F3371,625.4257,3.084,2.992,3.186,6771,94996,0.73,0.83,4,1,121274
F3372,891.6194,2.166,2.108,2.259,5861,120452,0.75,0.93,4,1,139239
F3373,629.3111,2.857,2.756,2.916,6773,65410,1.0,0.89,5,1,87180
F3374,891.6382,4.516,4.474,4.6,5862,66892,0.91,0.92,8,1,83938
F3375,891.6489,4.988,4.937,5.055,5863,68362,1.0,0.97,8,1,85429
F3376,629.5012,1.813,1.712,1.914,6774,513380,1.0,0.95,25,1,542926
F3377,891.7383,1.552,1.451,1.644,5866,95877,1.0,0.78,7,1,120503
F3378,637.3605,1.754,1.653,1.855,6776,105178,0.89,0.92,5,1,130876
F3379,891.8122,1.468,1.451,1.51,5867,34488,1.0,0.79,7,1,38078
F3380,892.0483,4.196,4.103,4.246,5868,51348,1.0,0.8,5,1,70851
F3381,892.5785,3.362,3.202,3.59,5870,124968,1.0,0.92,5,1,172236
F3382,892.5785,4.533,4.449,4.634,5870,180119,1.0,0.93,15,1,202282
F3383,646.3711,1.56,1.501,1.661,6783,119584,1.0,0.8,10,1,141111
F3384,649.5067,1.543,1.442,1.644,6784,392108,1.0,0.92,27,1,418429
F3385,652.6293,1.577,1.51,1.67,6785,1316480,1.0,0.86,20,1,1369700
F3386,653.6373,1.569,1.468,1.67,6786,619635,1.0,0.95,15,1,652646
F3387,658.3969,2.453,2.352,2.554,6788,93099,1.0,0.98,6,1,119508
F3388,658.4993,1.644,1.56,1.746,6789,425122,1.0,0.85,7,1,471358
F3389,658.4993,1.838,1.762,1.939,6789,271717,0.97,0.99,5,1,315511
F3390,658.5213,1.543,1.451,1.594,6790,164127,1.0,0.96,13,1,183259
F3391,658.5213,1.619,1.594,1.653,6790,27476,1.0,0.88,4,1,29820
F3392,658.5213,1.754,1.686,1.796,6790,52833,1.0,0.94,4,1,63469
F3393,658.5213,1.838,1.796,1.88,6790,36879,1.0,0.85,4,1,43928
F3394,663.5042,1.569,1.51,1.611,6791,533473,1.0,0.99,10,1,535837
F3395,666.4565,1.569,1.468,1.67,6792,405079,1.0,0.98,7,1,475438
F3396,672.5236,1.855,1.754,1.956,6794,1560144,1.0,0.99,45,1,1591710
F3397,673.5225,1.846,1.746,1.948,6795,620184,1.0,0.99,43,1,647121
F3398,679.489,1.577,1.484,1.678,6796,89585,1.0,0.72,7,1,118801
F3399,681.6618,1.569,1.468,1.67,6797,894120,1.0,0.93,16,1,944228
F3400,682.6657,1.569,1.476,1.67,6798,234429,1.0,0.92,12,1,258675
F3401,685.4718,1.611,1.552,1.703,6800,66122,0.88,0.79,4,1,85378
F3402,685.4718,3.042,2.941,3.143,6800,444927,1.0,1.0,22,1,471351
F3403,696.3631,1.636,1.586,1.686,6802,37732,1.0,0.93,5,1,54623
F3404,697.437,3.068,2.967,3.169,6803,448215,1.0,0.99,12,1,478782
F3405,704.5136,1.569,1.468,1.67,6804,235785,1.0,0.95,17,1,262318
F3406,707.5887,5.021,4.937,5.063,6805,62723,1.0,0.89,7,1,82173
F3407,707.5887,5.097,5.063,5.139,6805,42525,1.0,0.93,7,1,54758
F3408,709.693,1.569,1.468,1.661,6806,334528,1.0,0.96,11,1,359513
F3409,717.5511,1.644,1.552,1.712,6810,131962,0.81,0.88,8,1,153242
F3410,717.5511,1.88,1.779,1.981,6810,793502,1.0,0.99,45,1,826205
F3411,720.5601,1.552,1.451,1.644,6812,297646,1.0,0.97,13,1,323655
F3412,723.5354,5.063,4.962,5.164,6815,784922,1.0,0.99,61,1,812331
F3413,736.4016,1.543,1.459,1.644,6816,237800,1.0,0.97,19,1,262183
F3414,741.4625,3.202,3.101,3.303,6817,390848,1.0,0.99,24,1,419915
F3415,746.5635,1.636,1.535,1.737,6820,139122,0.83,0.86,3,1,165901
F3416,746.5635,1.906,1.804,2.006,6820,294474,1.0,0.97,8,1,321938
F3417,746.5635,2.79,2.689,2.891,6820,431932,1.0,0.99,12,1,458198
