Feature_ID,mz,RTmin,RT,RTmax,Height,Area,Estimated noise,S/N,Sharpness,Gaussian similarity,Ideal slope,Symmetry
F6855,525.99295,17.993,18.512,18.858,3185,92301,14800.05,0.19181,38.695,0.824,0.998,0.665
F6856,529.85027,17.389,18.512,19.758,3127,70395,1.0,3127.336,26.582,0.933,1.0,0.998
F6857,535.63787,17.217,18.512,19.861,1294,30460,1.0,1294.317,25.11,0.779,1.0,0.598
F6858,535.81625,17.217,18.512,19.861,2703,96200,1.0,2702.595,25.265,0.954,1.0,0.798
F6859,535.99054,17.027,18.512,18.772,4468,121974,8142.159,0.54871,24.531,0.787,1.0,0.807
F6860,554.12715,17.821,18.512,19.758,701144,35617161,60672.23,11.50343,101.654,0.81,0.995,0.855
F6861,555.13008,17.475,18.512,19.758,159478,9726125,25753.75,6.02212,38.428,0.788,0.997,0.853
F6862,556.13111,17.475,18.512,19.671,46592,2867349,22089.48,2.05054,27.012,0.796,0.987,0.577
F6863,733.7235,17.027,18.512,19.861,4971,160542,1.0,4970.967,9.243,0.668,1.0,0.57
F6864,888.27816,17.734,18.512,19.032,37145,1196822,8113.025,4.44413,30.25,0.883,1.0,0.999
F6865,913.90081,17.027,18.512,19.948,28356,1068908,1.0,28356.41,61.119,0.832,1.0,0.665
F6866,914.17032,16.767,18.512,20.035,55910,2160959,2301.473,24.29304,89.99,0.851,1.0,0.665
F6867,914.31497,17.303,18.512,19.411,10796560,417295092,5265.971,2050.25,544.401,0.82,1.0,0.665
F6868,914.67366,16.94,18.512,20.121,18123,686362,1.0,18123.36,51.545,0.825,1.0,0.665
F6869,914.90388,17.114,18.512,19.948,21965,830025,1.0,21965.44,54.845,0.827,1.0,0.665
F6870,915.31616,17.303,18.512,19.671,3144951,122225237,4617.01,681.1662,303.917,0.81,1.0,0.665
F6871,915.38027,17.114,18.512,19.221,184928,7326776,1984.577,93.18257,83.829,0.825,0.999,0.665
F6872,915.9496,17.027,18.512,19.948,7520,280573,1.0,7520.069,38.949,0.818,1.0,0.665
F6873,916.05534,17.027,18.512,19.948,8836,324271,1.0,8835.972,41.624,0.816,1.0,0.665
F6874,916.14393,16.767,18.512,20.035,8369,346620,3353.057,2.49588,45.955,0.832,1.0,0.665
F6875,916.31811,17.648,18.512,19.395,819646,31665899,5210.83,157.2966,152.068,0.822,0.999,0.665
F6876,916.74712,17.114,18.512,20.035,3120,116741,1.0,3119.794,25.607,0.819,1.0,0.665
F6877,916.92054,17.114,18.512,19.948,1859,60142,1.0,1859.475,24.617,0.89,1.0,0.665
F6878,917.32065,17.821,18.512,19.671,159932,6392869,6221.37,25.67335,64.606,0.738,0.996,0.665
F6879,918.32245,17.821,18.512,19.411,33209,1476445,8228.223,4.03594,24.79,0.923,1.0,0.885
F6880,921.60296,17.114,18.512,19.948,2644,88461,1537.13,1.72016,27.419,0.784,1.0,0.665
F6881,921.83178,17.027,18.512,19.948,6004,226644,1.0,6003.789,37.213,0.829,1.0,0.665
F6882,937.76587,17.027,18.512,19.948,6723,239217,1.0,6723.436,15.203,0.77,1.0,0.801
F6883,939.27347,17.562,18.512,19.395,58218,2614822,7841.255,7.33291,37.035,0.808,0.994,0.832
F6884,940.27536,17.907,18.512,19.221,15047,649871,5224.109,2.78225,19.78,0.714,0.998,0.624
F6885,941.30482,17.562,18.512,19.411,38208,1597685,6582.007,5.77558,23.663,0.823,0.981,0.624
F6886,942.30316,17.993,18.512,19.205,23132,877633,6499.762,3.46801,28.471,0.855,0.99,0.83
F6887,952.26272,17.648,18.512,19.411,19392,758503,6595.302,2.88154,24.72,0.762,1.0,0.712
F6888,960.3177,16.767,18.512,19.308,61976,2425947,4650.708,13.32622,37.311,0.802,0.999,0.83
F6889,963.86235,17.114,18.512,19.948,5654,200072,1.0,5654.365,10.671,0.893,1.0,0.998
F6890,964.79635,17.027,18.512,19.948,7667,295235,1.0,7667.49,15.537,0.816,1.0,0.83
F6891,966.27793,17.303,18.512,19.671,19535,935494,6795.026,2.87485,17.065,0.936,0.997,0.859
F6892,982.76285,16.94,18.512,20.121,4181,178988,1.0,4180.981,11.247,0.766,1.0,0.716
F6893,1003.34072,17.907,18.512,19.119,14791,473657,5963.148,2.48032,25.158,0.84,1.0,0.573
F6894,1004.19655,17.303,18.512,20.121,6096,296854,1188.021,5.13117,10.376,0.767,1.0,0.855
F6895,1004.34341,16.94,18.512,19.221,8478,307091,3873.688,2.1886,14.781,0.936,0.984,0.856
F6896,1025.28628,16.508,18.512,19.221,13992,639357,3897.895,3.58964,14.39,0.872,1.0,0.873
F6897,1033.25801,17.734,18.512,19.411,23698,1220916,4414.494,5.36816,20.391,0.744,0.995,0.749
F6898,1153.85918,16.854,18.512,20.035,1077,29718,1.0,1076.848,7.271,0.73,0.983,0.499
F6899,1163.85929,17.734,18.512,20.121,2895,118540,1.0,2895.128,13.439,0.621,1.0,0.334
F6900,1165.86174,16.94,18.512,20.121,5410,155423,1.0,5409.792,16.689,0.905,1.0,0.998
F6901,1181.84437,17.114,18.512,20.035,2190,51584,1.0,2190.49,13.03,0.977,1.0,0.798
F6902,1211.84596,16.94,18.512,20.121,5139,201712,1.0,5139.298,11.581,0.785,1.0,0.712
F6903,1274.90879,16.854,18.512,20.121,4800,151096,1.0,4800.425,13.583,0.971,1.0,0.997
F6904,1330.44493,17.114,18.512,19.758,10403,319462,1147.099,9.06877,21.668,0.923,1.0,0.798
F6905,1331.44838,17.303,18.512,20.208,7129,196956,1427.463,4.99447,16.123,0.895,1.0,0.83
F6906,1373.46279,16.94,18.512,20.121,3320,105689,1788.124,1.85688,10.875,0.91,1.0,0.834
F6907,1378.45086,16.94,18.512,19.861,6980,268813,1656.383,4.21378,16.199,0.863,1.0,0.83
F6908,1381.45639,16.854,18.512,19.308,3902,155797,1189.891,3.27901,14.634,0.812,1.0,0.665
F6909,1382.45945,17.027,18.512,19.948,5595,202480,1697.75,3.29568,14.895,0.874,1.0,0.665
F6910,1382.95636,17.2,18.512,19.845,3721,124189,1.0,3720.94,12.455,0.727,1.0,0.798
F6911,1395.95435,17.027,18.512,19.411,1281,30332,1.0,1281.318,10.039,0.852,1.0,0.83
F6912,1408.92535,16.854,18.512,20.035,2863,91665,1.0,2863.128,15.446,0.919,1.0,0.801
F6913,1416.46727,17.027,18.512,19.948,11589,393944,1168.512,9.91817,19.261,0.691,1.0,0.668
F6914,1430.94825,17.027,18.512,19.308,5392,207677,1.0,5392.041,13.278,0.872,1.0,0.998
F6915,1432.38912,16.767,18.512,20.035,3460,106084,1128.213,3.06638,14.463,0.932,1.0,0.83
F6916,1433.38986,16.854,18.512,20.035,2339,98774,1378.435,1.69684,10.393,0.767,0.987,0.626
F6917,1442.92269,17.027,18.512,19.861,3524,145891,1.0,3523.931,10.015,0.87,1.0,0.83
F6918,1454.40621,16.767,18.512,20.035,2644,125151,1229.509,2.15044,9.187,0.692,0.994,0.444
F6919,59.01355,17.907,18.599,19.498,586330,25615764,15889.09,35.34566,107.056,0.936,0.999,0.832
F6920,60.01694,17.217,18.599,20.121,13892,556233,3780.122,3.67492,17.764,0.906,1.0,0.998
F6921,71.01361,17.907,18.599,19.411,318770,14115227,8677.505,34.68409,77.616,0.938,0.999,0.832
F6922,73.02932,17.907,18.599,19.498,52011,2616438,7161.863,6.28518,24.684,0.933,0.988,0.714
F6923,83.0135,17.562,18.599,19.671,45698,2106536,5455.885,8.03092,26.398,0.941,1.0,0.832
F6924,85.02934,17.734,18.599,19.411,126349,6214666,2644.202,42.53054,41.819,0.963,1.0,0.832
F6925,89.02434,17.907,18.599,19.411,425041,18845017,18314.04,21.77313,67.806,0.901,0.997,0.878
F6926,101.0243,17.907,18.599,19.221,320255,13826685,16361.36,18.69383,79.767,0.939,0.998,0.998
F6927,102.0275,17.389,18.599,19.221,14908,587948,2134.217,6.98542,17.766,0.844,1.0,0.998
F6928,113.02434,17.821,18.599,19.948,302112,13580222,18456.06,15.83085,67.517,0.901,1.0,0.997
F6929,114.02779,17.303,18.599,20.208,18624,736055,1.0,18624.24,20.51,0.912,1.0,0.836
F6930,119.03491,17.821,18.599,19.395,330180,14004574,31635.99,10.26442,78.532,0.919,0.999,0.832
F6931,120.03851,17.389,18.599,19.671,15571,635338,3287.439,4.73665,17.611,0.949,1.0,0.998
F6932,125.02436,17.821,18.599,19.585,232525,10144882,6258.672,36.17579,65.156,0.935,0.993,0.832
F6933,131.03543,17.907,18.599,20.035,49930,2537684,4063.965,10.98225,20.966,0.772,0.993,0.426
F6934,143.03489,17.907,18.599,19.861,118938,5265491,10331.6,11.12935,48.1,0.916,0.995,0.998
F6935,159.02973,17.821,18.599,19.221,15761,716732,3228.885,4.63497,13.821,0.828,1.0,0.544
F6936,188.05637,16.94,18.599,19.758,55874,2571395,4763.215,11.7304,32.839,0.917,0.994,0.832
F6937,221.06654,17.821,18.599,19.308,492388,20570631,10886.48,45.04314,96.833,0.932,0.998,0.832
F6938,222.06999,17.821,18.599,19.395,49049,2484020,9608.939,4.33009,23.936,0.811,0.99,0.57
F6939,245.0666,17.907,18.599,19.308,73005,3074153,26787.21,2.67681,35.147,0.691,1.0,0.498
F6940,263.07702,17.562,18.599,19.758,464554,19276183,33678.88,13.77487,88.663,0.914,1.0,0.859
F6941,264.08048,17.907,18.599,19.411,58407,2624287,10944.98,5.25949,29.802,0.873,1.0,0.781
F6942,323.09846,17.821,18.599,20.708,4167868,176226062,34119.7,121.9353,303.708,0.95,1.0,0.832
F6943,323.31247,17.114,18.599,19.948,6128,221079,1.0,6127.746,23.955,0.851,1.0,0.665
F6944,324.10144,17.303,18.599,19.845,609613,25902915,20668.37,29.2243,115.091,0.956,0.999,0.832
F6945,402.08844,17.907,18.599,19.845,198676,8473798,12029.91,16.21514,65.711,0.924,1.0,0.832
F6946,456.15215,17.562,18.599,19.845,21828975,937575288,14782.33,1475.952,665.523,0.976,1.0,0.997
F6947,456.40603,16.854,18.599,20.208,44283,1817887,1.0,44282.72,60.213,0.932,1.0,0.832
F6948,456.51749,16.854,18.599,20.208,22395,954045,1.0,22394.61,52.919,0.818,1.0,0.712
F6949,456.94652,16.335,18.599,20.588,24265,1046704,5329.956,4.55257,68.002,0.901,0.997,0.998
F6950,457.15464,17.648,18.599,20.294,5805203,243311652,36663.29,158.2031,356.448,0.956,1.0,0.832
F6951,457.41017,16.854,18.599,20.208,12566,490521,1.0,12566.05,37.513,0.865,1.0,0.998
F6952,457.52085,16.94,18.599,20.121,7788,284706,1.0,7787.777,37.743,0.853,1.0,0.998
F6953,457.79621,17.027,18.599,20.035,6355,246151,1.0,6355.108,40.51,0.829,1.0,0.665
F6954,458.05963,17.993,18.599,19.032,11831,501312,10464.88,1.09366,50.391,0.819,0.993,0.665
F6955,458.15624,17.907,18.599,19.671,1135153,47939554,25625.01,43.89664,157.762,0.95,1.0,0.832
F6956,492.1287,17.734,18.599,19.845,13020160,584224051,96569.25,134.7623,505.661,0.985,1.0,0.997
F6957,492.73477,16.94,18.599,20.121,8534,348641,1.0,8533.911,37.595,0.97,1.0,0.997
F6958,493.06229,17.821,18.599,19.411,14548,647384,7347.689,1.97988,51.77,0.804,1.0,0.712
F6959,493.13093,17.648,18.599,19.758,2679029,122234537,172877.2,15.43395,239.946,0.998,0.999,0.997
F6960,493.3979,16.94,18.599,20.121,4614,167897,1.0,4614.487,23.763,0.83,1.0,0.998
F6961,494.03227,17.734,18.599,19.411,6481,277384,11516.66,0.56276,38.118,0.891,0.998,0.998
F6962,494.12579,17.648,18.599,19.758,3578136,162678089,64829.09,55.13915,272.651,0.964,1.0,0.997
F6963,494.39155,16.94,18.599,20.121,7244,315787,1.0,7243.933,24.852,0.954,1.0,0.997
F6964,494.6414,17.389,18.599,19.948,2423,87090,1.0,2422.554,16.396,0.939,1.0,0.836
F6965,495.12816,17.821,18.599,19.758,893628,40469727,63245.5,14.01108,126.513,0.983,0.997,0.997
F6966,496.13053,17.821,18.599,19.411,180636,8383311,48621.66,3.69505,51.915,0.82,0.993,0.712
F6967,499.48594,17.027,18.599,19.948,3608,134100,1.0,3607.752,31.301,0.934,1.0,0.998
F6968,499.80293,17.2,18.599,19.845,3487,126770,2968.977,1.17444,19.934,0.834,0.993,0.998
F6969,502.16089,17.821,18.599,19.845,26297186,1296044907,17640.38,1489.675,657.958,0.889,1.0,0.856
F6970,502.76782,16.767,18.599,20.501,35614,1525185,1.0,35614.01,71.075,0.948,1.0,0.997
F6971,502.82297,16.767,18.599,20.604,42120,1790136,1.0,42120.43,89.151,0.933,1.0,0.832
F6972,503.05052,17.303,18.599,19.411,77047,3255257,3145.02,24.49797,128.691,0.946,1.0,0.832
F6973,503.161,17.821,18.599,19.845,15926566,680498625,64760.09,245.8665,585.474,0.968,1.0,0.997
F6974,503.4275,16.767,18.599,20.501,31001,1261919,1.0,31001.09,53.291,0.935,1.0,0.832
F6975,503.60198,16.854,18.599,20.398,20722,877919,1.0,20721.71,62.235,0.777,1.0,0.57
F6976,503.74215,16.854,18.599,20.398,20928,840169,1.0,20927.56,66.271,0.784,1.0,0.57
F6977,503.82993,16.854,18.599,20.398,25119,996971,1.0,25119.08,70.559,0.889,1.0,0.998
F6978,504.16208,17.821,18.599,19.671,3342216,143966295,21076.96,158.3824,282.057,0.961,1.0,0.997
F6979,504.27512,17.907,18.599,19.411,112574,4584206,4261.358,26.3923,52.9,0.93,1.0,0.832
F6980,504.43113,16.854,18.599,20.208,9099,389708,1.0,9099.465,30.355,0.807,1.0,0.712
F6981,504.48268,16.94,18.599,20.121,7564,324326,1.0,7564.237,35.984,0.902,1.0,0.998
F6982,504.68793,16.94,18.599,20.121,6287,245936,1.0,6286.58,39.395,0.876,1.0,0.998
F6983,505.05028,17.993,18.599,19.671,12606,516065,3500.344,3.60144,40.267,0.798,1.0,0.695
F6984,505.16419,17.648,18.599,19.498,516144,22760445,30116.2,17.08356,99.822,0.933,1.0,0.997
F6985,505.31326,17.027,18.599,20.035,23707,882404,3647.669,6.49924,29.505,0.933,0.998,0.834
F6986,505.57527,17.027,18.599,20.035,8164,305951,1.0,8164.46,44.788,0.845,1.0,0.668
F6987,505.58174,17.027,18.599,20.035,9993,411543,1.0,9992.946,48.487,0.863,1.0,0.998
F6988,505.79369,16.681,18.599,20.208,6178,268870,2998.907,2.05992,35.985,0.798,0.983,0.668
F6989,506.16616,17.907,18.599,19.308,79229,3489919,27814.02,2.80531,38.232,0.922,0.995,0.832
F6990,519.14815,17.734,18.599,19.845,26648811,1202159520,121698.2,218.9658,709.998,0.942,1.0,0.997
F6991,519.26264,17.2,18.599,19.205,632466,22833755,162048.9,3.90294,100.24,0.758,0.999,0.714
F6992,519.41724,16.854,18.599,19.948,55585,2473750,1.0,55585.48,63.49,0.941,1.0,0.832
F6993,519.53647,17.821,18.599,20.604,32082,1372454,1.0,32081.64,66.232,0.79,1.0,0.57
F6994,519.8257,16.854,18.599,20.604,34684,1418417,1.0,34684.06,76.4,0.934,1.0,0.832
F6995,519.96734,17.907,18.599,19.411,61689,2379692,5240.758,11.73056,99.31,0.832,1.0,0.665
F6996,520.15067,17.562,18.599,19.758,9940575,418561937,100840.5,98.53157,468.261,0.955,1.0,0.832
F6997,520.20077,17.734,18.599,19.395,556489,23446964,72926.1,7.59845,102.151,0.712,0.997,0.712
F6998,520.42336,16.854,18.599,20.501,19875,870504,7385.058,2.69122,29.581,0.755,0.996,0.57
F6999,520.54195,17.821,18.599,20.501,13542,574903,1.0,13542.0,42.097,0.941,1.0,0.832
F7000,521.15172,17.562,18.599,19.845,2105937,90620719,171361.6,12.23173,212.705,0.979,1.0,0.997
F7001,521.71091,17.027,18.599,20.035,5089,194998,1.0,5089.493,31.246,0.913,1.0,0.832
F7002,521.95614,16.854,18.599,20.501,5614,200581,4407.411,1.27387,33.853,0.904,1.0,0.998
F7003,522.15419,17.993,18.599,19.585,351806,15415717,27735.74,12.32408,88.123,0.95,0.993,0.832
F7004,525.85946,16.94,18.599,20.121,7613,310759,1.0,7612.879,43.407,0.898,1.0,0.998
F7005,525.95432,16.94,18.599,20.121,5724,219947,3779.366,1.51449,46.573,0.87,1.0,0.998
F7006,526.11458,17.907,18.599,19.585,81760,3757823,24348.83,3.2679,36.929,0.859,1.0,0.714
F7007,529.46727,17.114,18.599,19.948,2626,86149,1.0,2626.189,28.827,0.8,1.0,0.668
F7008,530.15114,18.166,18.599,19.671,211132,9595369,32845.15,6.14633,51.882,0.79,1.0,0.428
F7009,544.1247,17.821,18.599,19.758,360858,16026373,50784.18,6.99282,86.827,0.937,1.0,0.832
F7010,545.12725,17.648,18.599,19.671,95873,4417319,39888.12,2.33373,37.17,0.94,1.0,0.969
F7011,546.14577,17.821,18.599,19.498,1427947,68292238,32480.14,43.51685,167.135,0.949,0.999,0.997
F7012,546.18208,17.821,18.599,19.671,141302,6865587,31426.83,4.32594,62.381,0.835,1.0,0.712
F7013,547.14932,17.475,18.599,19.498,358027,17120602,45917.9,7.77566,67.031,0.806,1.0,0.624
F7014,548.15983,17.821,18.599,19.395,155985,7836852,27178.07,5.37352,46.503,0.866,0.999,0.712
F7015,572.11934,17.734,18.599,19.845,350025,15340423,35686.34,9.76465,73.767,0.836,1.0,0.714
F7016,573.12252,17.907,18.599,19.498,90891,3984045,10595.74,8.45021,32.462,0.951,1.0,0.972
F7017,582.01866,17.648,18.599,19.948,30038,1472399,4697.802,6.39403,22.276,0.854,1.0,0.885
F7018,622.17653,17.907,18.599,19.585,81379,3913009,44011.3,1.74594,49.811,0.822,1.0,0.714
F7019,700.28069,17.562,18.599,19.498,50315,1843873,14439.46,3.3993,32.174,0.777,0.993,0.426
F7020,824.74363,17.2,18.599,19.845,3547,111263,1.0,3546.805,11.281,0.881,1.0,0.801
F7021,862.33416,17.562,18.599,19.308,68156,2111179,5075.031,13.42974,47.046,0.822,1.0,0.798
F7022,863.3377,17.907,18.599,19.308,29740,985086,8334.543,3.5289,28.401,0.67,1.0,0.798
F7023,867.30386,17.907,18.599,19.395,43535,1816647,11299.97,3.83147,26.305,0.91,0.99,0.832
F7024,913.31081,17.389,18.599,19.585,20232689,790062027,5243.843,3858.37,702.12,0.882,1.0,0.998
F7025,913.66843,17.027,18.599,19.948,30833,1184453,1.0,30832.77,45.629,0.878,1.0,0.998
F7026,913.7939,17.027,18.599,19.948,18995,715683,1.0,18995.05,56.203,0.87,1.0,0.998
F7027,914.05422,17.027,18.599,19.948,38345,1530994,1.0,38344.86,73.822,0.825,1.0,0.665
F7028,915.70634,16.94,18.599,20.121,6412,237730,1.0,6412.265,25.395,0.878,1.0,0.998
F7029,915.86424,16.94,18.599,20.121,6468,232478,1.0,6468.379,36.858,0.849,1.0,0.998
F7030,916.37762,16.94,18.599,19.205,56954,2203251,3071.289,18.54387,47.882,0.82,0.994,0.665
F7031,916.63802,17.114,18.599,20.035,1147,23856,1.0,1147.336,18.246,0.839,1.0,0.998
F7032,922.09664,16.94,18.599,20.035,5063,193832,1332.993,3.79838,32.326,0.858,1.0,0.998
F7033,935.28939,17.821,18.599,19.308,259912,9880682,6616.743,39.28094,80.019,0.864,0.998,0.998
F7034,936.29199,17.993,18.599,19.498,121528,4769361,4891.554,24.11289,51.714,0.906,0.986,0.998
F7035,937.2681,17.821,18.599,19.758,336688,14349418,7583.403,44.36076,85.087,0.79,0.996,0.712
F7036,938.2698,17.562,18.599,19.585,164622,7008007,7852.938,20.83711,56.804,0.975,0.999,0.997
F7037,938.77446,17.027,18.599,19.948,4457,165598,1.0,4457.189,10.307,0.89,1.0,0.997
F7038,944.30256,17.907,18.599,19.205,24442,867683,6543.304,3.61972,25.289,0.923,1.0,0.836
F7039,944.75811,17.114,18.599,19.948,3109,111054,1.0,3108.977,11.026,0.99,1.0,0.998
F7040,949.28557,17.821,18.599,19.585,41965,1817891,5544.062,7.51599,27.768,0.924,1.0,0.834
F7041,950.28692,17.907,18.599,19.308,21753,979719,7051.385,2.92971,19.179,0.973,1.0,0.832
F7042,950.79098,17.114,18.599,19.861,1848,59027,1.0,1847.719,15.418,0.785,1.0,0.998
F7043,951.25884,17.648,18.599,19.498,31403,1135735,7511.306,4.18076,39.828,0.892,1.0,0.998
F7044,952.26405,17.648,18.599,19.411,21427,849513,6160.712,3.4151,23.067,0.84,1.0,0.997
F7045,957.27423,17.389,18.599,19.395,25394,1274266,5724.122,4.29686,20.625,0.799,0.997,0.775
F7046,958.27736,17.734,18.599,19.221,13479,648602,5316.919,2.47156,23.083,0.986,1.0,0.716
F7047,959.31357,17.648,18.599,19.395,113778,4561639,5058.05,22.41046,53.828,0.926,1.0,0.998
F7048,961.31876,17.993,18.599,19.395,22621,928569,5989.444,3.67384,21.258,0.8,1.0,0.712
F7049,962.29215,17.907,18.599,19.758,206602,8278196,5930.219,34.83887,70.246,0.93,0.999,0.832
F7050,962.79377,16.94,18.599,20.121,193667,7642962,1.0,193667.1,68.968,0.892,1.0,0.998
F7051,963.29509,17.907,18.599,19.498,119795,4993554,7377.262,15.86487,48.153,0.955,0.998,0.832
F7052,963.79535,16.94,18.599,20.121,57693,2318066,1.0,57693.2,38.75,0.902,1.0,0.998
F7053,964.2253,17.821,18.599,19.948,29419,1233747,7875.937,3.73532,32.804,0.978,1.0,0.997
F7054,964.2959,17.475,18.599,19.308,26966,1180432,7171.228,3.76031,26.944,0.977,1.0,0.997
F7055,965.22724,17.475,18.599,19.498,14260,661461,2884.469,4.94361,16.222,0.75,0.995,0.626
F7056,966.21984,17.562,18.599,19.845,356381,14489434,9035.137,39.44392,87.067,0.952,0.999,0.997
F7057,967.22302,17.734,18.599,19.411,172093,7070718,8386.088,20.52119,58.136,0.952,1.0,0.997
F7058,968.22562,17.821,18.599,20.294,61618,2551059,6325.766,9.74086,36.115,0.944,0.996,0.997
F7059,969.22725,17.907,18.599,19.308,23273,955772,1926.255,11.9772,24.021,0.932,0.993,0.832
F7060,971.26745,17.907,18.599,19.205,33170,1293269,8471.229,3.68118,25.198,0.94,0.983,0.858
F7061,972.27176,17.907,18.599,19.205,17222,656590,6850.425,2.51403,24.305,0.875,0.996,0.649
F7062,973.27216,17.907,18.599,19.205,18409,757414,5976.601,2.87977,15.133,0.785,0.996,0.652
F7063,973.78353,17.114,18.599,20.035,5701,199130,1.0,5700.833,15.747,0.81,1.0,0.668
F7064,974.77998,16.94,18.599,20.121,5713,260120,1.0,5712.605,13.792,0.742,1.0,0.573
F7065,981.76905,16.94,18.599,20.121,4618,200987,1.0,4617.884,12.279,0.853,1.0,0.832
F7066,985.76451,17.027,18.599,19.948,4215,175250,1.0,4215.153,10.434,0.93,1.0,0.836
F7067,987.23548,17.907,18.599,19.861,13575,561537,2033.548,6.67552,18.428,0.77,1.0,0.716
F7068,997.2628,17.648,18.599,20.035,19071,922695,4697.891,4.05939,18.18,0.948,0.991,0.715
F7069,1002.37219,16.854,18.599,20.121,15067,538669,4327.978,3.48134,19.276,0.923,0.999,0.859
F7070,1003.20037,17.027,18.599,19.948,7839,360818,1759.39,4.45573,11.777,0.839,0.988,0.859
F7071,1014.25337,17.562,18.599,19.221,15622,614806,6507.361,2.40071,18.59,0.83,0.998,0.997
F7072,1015.7816,16.854,18.599,20.035,1573,36936,1.0,1573.041,10.499,0.636,1.0,0.501
F7073,1160.86011,17.114,18.599,19.948,19779,734211,1.0,19778.85,22.387,0.907,1.0,0.998
F7074,1161.36226,16.94,18.599,20.035,22842,835018,4547.486,5.0229,23.821,0.898,1.0,0.998
F7075,1161.86381,16.854,18.599,20.121,15817,579771,1.0,15817.31,22.849,0.832,1.0,0.668
F7076,1164.85357,17.114,18.599,19.948,6688,249387,1.0,6688.29,15.812,0.861,1.0,0.832
F7077,1165.35409,16.94,18.599,19.221,7217,252486,3470.453,2.07965,13.049,0.94,1.0,0.997
F7078,1166.8463,16.94,18.599,20.121,15136,555076,1.0,15136.41,22.512,0.91,1.0,0.998
F7079,1167.84956,17.114,18.599,20.035,5805,226408,1.0,5804.996,11.463,0.921,1.0,0.832
F7080,1170.84727,17.027,18.599,19.948,4014,138376,1.0,4014.114,9.93,0.858,1.0,0.998
F7081,1171.85015,16.94,18.599,20.121,7547,282455,1.0,7546.532,16.166,0.845,1.0,0.834
F7082,1172.34883,16.854,18.599,19.948,8609,333364,2493.768,3.45219,14.65,0.959,1.0,0.836
F7083,1172.84347,16.94,18.599,20.121,9978,365970,1.0,9978.307,24.166,0.833,1.0,0.801
F7084,1173.34147,17.027,18.599,19.861,9829,341870,3169.631,3.10093,20.273,0.871,1.0,0.573
F7085,1173.84068,17.027,18.599,19.948,6952,241930,1.0,6951.803,17.171,0.785,1.0,0.801
F7086,1174.84181,17.027,18.599,19.948,3673,113741,1.0,3672.692,10.642,0.877,1.0,0.998
F7087,1179.33362,16.94,18.599,19.411,6111,221819,2252.446,2.7131,13.867,0.918,1.0,0.836
F7088,1179.83315,16.94,18.599,20.121,6694,268564,1.0,6693.855,16.63,0.817,1.0,0.665
F7089,1180.82759,17.027,18.599,19.948,6576,258090,1.0,6575.894,18.076,0.779,1.0,0.801
F7090,1190.8735,16.94,18.599,20.121,101830,3965363,1.0,101830.2,50.549,0.891,1.0,0.998
F7091,1191.37519,16.854,18.599,20.035,116116,4537995,3624.925,32.03254,53.798,0.904,0.999,0.998
F7092,1191.87764,16.94,18.599,20.121,82132,3208260,1.0,82132.32,44.635,0.898,1.0,0.998
F7093,1192.37843,16.94,18.599,19.395,42906,1675977,2355.071,18.21845,35.313,0.882,1.0,0.998
F7094,1192.44133,17.114,18.599,19.758,2723,102689,1076.103,2.53007,14.741,0.816,1.0,0.668
F7095,1192.87778,16.94,18.599,20.121,21094,850474,1.0,21093.96,23.316,0.925,1.0,0.836
F7096,1197.87792,17.027,18.599,19.948,7577,279229,1.0,7577.032,14.346,0.859,1.0,0.998
F7097,1198.37139,17.114,18.599,19.395,9509,356863,2010.179,4.7305,18.262,0.906,1.0,0.836
F7098,1198.87755,17.027,18.599,19.948,6795,251994,1.0,6795.179,16.99,0.936,1.0,0.998
F7099,1199.86649,17.114,18.599,20.035,2022,59866,1.0,2022.291,9.172,0.872,1.0,0.832
F7100,1201.86697,17.027,18.599,19.948,10063,380674,1.0,10062.52,17.667,0.863,1.0,0.83
